project,source_repo,source_path,source_line,type_base,fn,source_visibility,raw_eval_match,raw_pub,raw_concrete,raw_abstract,raw_file,exclusion_reason
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,1473,PagePtr,clone,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,1516,PagePtr,null,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,1525,PagePtr,is_null,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,1532,PagePtr,get_ref,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,1555,PagePtr,get_inner_ref,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,1570,PagePtr,get_inner_ref_maybe_empty,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,1603,PagePtr,get_count,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,1618,PagePtr,get_next,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,1633,PagePtr,get_prev,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,1648,PagePtr,add_offset,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,1674,PagePtr,sub_offset,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,1706,PagePtr,is_gt_0th_slice,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,1718,PagePtr,get_index,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,1729,PagePtr,slice_start,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,1746,PagePtr,add_offset_and_check,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,1780,PagePtr,get_block_size,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,1792,PagePtr,get_heap,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
memory-allocator,verus-lang/verified-memory-allocator,verus-mimalloc/types.rs,2180,,todo,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/context.rs,74,ThreadToken,thread_id,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/context.rs,85,ThreadToken,replica_id,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/context.rs,120,PendingOperation,new,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/context.rs,181,Context,new,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/context.rs,236,Context,enqueue_op,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/context.rs,297,Context,dequeue_response,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/log.rs,211,NrLog,new,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/log.rs,518,NrLog,index,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/log.rs,538,NrLog,is_alive_value,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/log.rs,560,NrLog,get_version_upper_bound,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/log.rs,595,NrLog,is_replica_synced_for_reads,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/log.rs,700,NrLog,append,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/log.rs,1069,NrLog,advance_head,priv,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/log.rs,1265,NrLog,execute,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/log.rs,1613,NrLog,find_min_local_version,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/replica.rs,65,ReplicaToken,new,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/replica.rs,72,ReplicaToken,clone,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/replica.rs,83,ReplicaToken,id,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/replica.rs,252,Replica,new,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/replica.rs,444,Replica,id,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/replica.rs,460,Replica,acquire_combiner_lock,priv,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/replica.rs,560,Replica,combine,priv,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/replica.rs,698,Replica,collect_thread_ops,priv,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/replica.rs,838,Replica,distribute_thread_resps,priv,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/replica.rs,993,Replica,register,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/replica.rs,1016,Replica,execute,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/replica.rs,1113,Replica,execute_mut,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/replica.rs,1177,Replica,make_pending,priv,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/replica.rs,1202,Replica,get_response,priv,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/rwlock.rs,137,RwLock,new,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/rwlock.rs,277,RwLock,acquire_write,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/rwlock.rs,351,RwLock,acquire_read,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/rwlock.rs,454,RwLock,borrow,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/rwlock.rs,466,RwLock,release_write,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/exec/rwlock.rs,484,RwLock,release_read,pub,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/lib.rs,154,,init,priv,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/lib.rs,160,,clone_write_op,priv,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/lib.rs,166,,clone_response,priv,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/lib.rs,172,,dispatch,priv,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/lib.rs,178,,dispatch_mut,priv,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/lib.rs,253,AffinityFn,new,priv,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/lib.rs,261,AffinityFn,register,priv,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/lib.rs,270,AffinityFn,execute_mut,priv,none,,,,,project_not_in_public_determinism_run
node-replication,verus-lang/verified-node-replication,verified-node-replication/src/lib.rs,294,AffinityFn,execute,priv,none,,,,,project_not_in_public_determinism_run
nrkernel,matthias-brun/verified-nrkernel,page-table/src/definitions_u.rs,33,,aligned_exec,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
nrkernel,matthias-brun/verified-nrkernel,page-table/src/definitions_u.rs,107,ArchExec,entry_size,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
nrkernel,matthias-brun/verified-nrkernel,page-table/src/definitions_u.rs,114,ArchExec,num_entries,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
nrkernel,matthias-brun/verified-nrkernel,page-table/src/definitions_u.rs,121,ArchExec,index_for_vaddr,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
nrkernel,matthias-brun/verified-nrkernel,page-table/src/definitions_u.rs,142,ArchExec,entry_base,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
nrkernel,matthias-brun/verified-nrkernel,page-table/src/definitions_u.rs,159,ArchExec,next_entry_base,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
nrkernel,matthias-brun/verified-nrkernel,page-table/src/impl_u/l2_impl.rs,453,PDE,new_page_entry,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
nrkernel,matthias-brun/verified-nrkernel,page-table/src/impl_u/l2_impl.rs,481,PDE,change_page_permissions,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
nrkernel,matthias-brun/verified-nrkernel,page-table/src/impl_u/l2_impl.rs,549,PDE,new_dir_entry,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
nrkernel,matthias-brun/verified-nrkernel,page-table/src/impl_u/l2_impl.rs,576,PDE,new_entry,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/nrkernel/verified/impl_u__l2_impl/impl_u__l2_impl__impl0__new_entry.rs,included_in_pub_eval_raw
nrkernel,matthias-brun/verified-nrkernel,page-table/src/impl_u/l2_impl.rs,630,PDE,flags,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
nrkernel,matthias-brun/verified-nrkernel,page-table/src/impl_u/l2_impl.rs,646,PDE,address,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/nrkernel/verified/impl_u__l2_impl/impl_u__l2_impl__impl0__address.rs,included_in_pub_eval_raw
nrkernel,matthias-brun/verified-nrkernel,page-table/src/impl_u/l2_impl.rs,670,PDE,is_present,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
nrkernel,matthias-brun/verified-nrkernel,page-table/src/impl_u/l2_impl.rs,680,PDE,is_page,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
nrkernel,matthias-brun/verified-nrkernel,page-table/src/impl_u/l2_impl.rs,697,PDE,is_dir,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
nrkernel,matthias-brun/verified-nrkernel,page-table/src/impl_u/l2_impl.rs,756,,entry_at,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
nrkernel,matthias-brun/verified-nrkernel,page-table/src/impl_u/l2_impl.rs,791,,entry_at_unmap,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
nrkernel,matthias-brun/verified-nrkernel,page-table/src/impl_u/l2_impl.rs,821,,entry_at_protect,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
nrkernel,matthias-brun/verified-nrkernel,page-table/src/impl_u/l2_impl.rs,1488,,map_frame_aux,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
