project,fn,representative_type_base,n_type_contexts,source_visibility_any_pub,reduction_status,raw_pub,raw_concrete,raw_abstract,all_reasons,type_bases_sample,source_paths_sample
ironkv,ckeyhashmap_max_serialized_size_exec,,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,,ironsht/src/marshal_ironsht_specific_v.rs
ironkv,clone,SHTKey,2,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1 | type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base:1,SHTKey,ironsht/src/keys_t.rs;ironsht/src/verus_extra/clone_v.rs
ironkv,clone_arg,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,ironsht/src/args_t.rs
ironkv,clone_end_point,,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,,ironsht/src/seq_is_unique_v.rs
ironkv,clone_option_end_point,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,ironsht/src/seq_is_unique_v.rs
ironkv,clone_option_vec_u8,,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,,ironsht/src/seq_is_unique_v.rs
ironkv,clone_optional_value,,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,,ironsht/src/cmessage_v.rs
ironkv,clone_up_to_view,CMessage,5,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:3 | type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base:2,CAckState;CKeyHashMap;CMessage;CSingleMessage;EndPoint,ironsht/src/cmessage_v.rs;ironsht/src/hashmap_t.rs;ironsht/src/io_t.rs
ironkv,clone_value,CMessage,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,CMessage,ironsht/src/cmessage_v.rs
ironkv,clone_vec_u8,,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,,ironsht/src/args_t.rs
ironkv,cmp,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,ironsht/src/keys_t.rs
ironkv,contains_exec,KeyRange,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,KeyRange,ironsht/src/keys_t.rs
ironkv,delegate_for_key_range_is_host_impl,DelegationMap,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,DelegationMap,ironsht/src/delegation_map_v.rs
ironkv,deliver_outbound_packets,HostState,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,HostState,ironsht/src/host_impl_v.rs
ironkv,deliver_packet_seq,HostState,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,HostState,ironsht/src/host_impl_v.rs
ironkv,deserialize,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,ironsht/src/marshal_v.rs
ironkv,do_end_points_match,,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,,ironsht/src/seq_is_unique_v.rs
ironkv,do_vec_u8s_match,,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,,ironsht/src/seq_is_unique_v.rs
ironkv,empty,CSingleDelivery,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,CSingleDelivery,ironsht/src/single_delivery_state_v.rs
ironkv,end,KeyIterator,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,KeyIterator,ironsht/src/delegation_map_v.rs
ironkv,endpoints_contain,,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,,ironsht/src/seq_is_unique_v.rs
ironkv,erase,StrictlyOrderedVec,2,no,raw_eval_private_not_public_api,priv,concrete_verified_with_assumes,N/A (not pub),raw_eval_private_not_public_api:2,StrictlyOrderedMap;StrictlyOrderedVec,ironsht/src/delegation_map_v.rs
ironkv,extract_range_impl,,1,no,raw_eval_private_not_public_api,priv,concrete_verified_with_assumes,N/A (not pub),raw_eval_private_not_public_api:1,,ironsht/src/host_impl_v.rs
ironkv,filter,CKeyHashMap,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,CKeyHashMap,ironsht/src/hashmap_t.rs
ironkv,find_key,StrictlyOrderedMap,1,no,raw_eval_private_not_public_api,priv,concrete_verified_clean,N/A (not pub),raw_eval_private_not_public_api:1,StrictlyOrderedMap,ironsht/src/delegation_map_v.rs
ironkv,from_vec,CKeyHashMap,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,CKeyHashMap,ironsht/src/hashmap_t.rs
ironkv,get,KeyIterator,6,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:4 | type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base:2,CKeyHashMap;CSendState;DelegationMap;HashMap;KeyIterator;StrictlyOrderedMap,ironsht/src/delegation_map_v.rs;ironsht/src/endpoint_hashmap_t.rs;ironsht/src/hashmap_t.rs
ironkv,get_internal,DelegationMap,1,no,raw_eval_private_not_public_api,priv,concrete_verified_with_assumes,N/A (not pub),raw_eval_private_not_public_api:1,DelegationMap,ironsht/src/delegation_map_v.rs
ironkv,get_my_end_point,NetClient,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,NetClient,ironsht/src/io_t.rs
ironkv,get_time,NetClient,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,NetClient,ironsht/src/io_t.rs
ironkv,greatest_lower_bound,StrictlyOrderedMap,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,StrictlyOrderedMap,ironsht/src/delegation_map_v.rs
ironkv,greatest_lower_bound_index,StrictlyOrderedMap,1,no,raw_eval_private_not_public_api,priv,concrete_verified_with_assumes,N/A (not pub),raw_eval_private_not_public_api:1,StrictlyOrderedMap,ironsht/src/delegation_map_v.rs
ironkv,host_model_next_delegate,HostState,1,no,raw_eval_private_not_public_api,priv,concrete_failed,N/A (not pub),raw_eval_private_not_public_api:1,HostState,ironsht/src/host_impl_v.rs
ironkv,host_model_next_get_request,HostState,1,no,raw_eval_private_not_public_api,priv,concrete_failed,N/A (not pub),raw_eval_private_not_public_api:1,HostState,ironsht/src/host_impl_v.rs
ironkv,host_model_next_receive_message,HostState,1,no,raw_eval_private_not_public_api,priv,concrete_failed,N/A (not pub),raw_eval_private_not_public_api:1,HostState,ironsht/src/host_impl_v.rs
ironkv,host_model_next_set_request,HostState,1,no,raw_eval_private_not_public_api,priv,concrete_failed,N/A (not pub),raw_eval_private_not_public_api:1,HostState,ironsht/src/host_impl_v.rs
ironkv,host_model_next_shard,HostState,1,no,raw_eval_private_not_public_api,priv,concrete_failed,N/A (not pub),raw_eval_private_not_public_api:1,HostState,ironsht/src/host_impl_v.rs
ironkv,host_model_receive_packet,HostState,1,no,raw_eval_private_not_public_api,priv,concrete_verified_with_assumes,N/A (not pub),raw_eval_private_not_public_api:1,HostState,ironsht/src/host_impl_v.rs
ironkv,host_next_receive_packet,HostState,1,no,raw_eval_private_not_public_api,priv,concrete_failed,N/A (not pub),raw_eval_private_not_public_api:1,HostState,ironsht/src/host_impl_v.rs
ironkv,host_noreceive_noclock_next,HostState,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,HostState,ironsht/src/host_impl_v.rs
ironkv,index,StrictlyOrderedVec,1,no,raw_eval_private_not_public_api,priv,concrete_verified_clean,N/A (not pub),raw_eval_private_not_public_api:1,StrictlyOrderedVec,ironsht/src/delegation_map_v.rs
ironkv,init_impl,HostState,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,HostState,ironsht/src/host_impl_t.rs
ironkv,insert,HashMap,4,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:2 | raw_eval_private_not_public_api:1 | type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base:1,CKeyHashMap;CTombstoneTable;HashMap;StrictlyOrderedVec,ironsht/src/delegation_map_v.rs;ironsht/src/endpoint_hashmap_t.rs;ironsht/src/hashmap_t.rs
ironkv,is_end,KeyIterator,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,KeyIterator,ironsht/src/delegation_map_v.rs
ironkv,is_eq,Ordering,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,Ordering,ironsht/src/delegation_map_v.rs
ironkv,is_ge,Ordering,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Ordering,ironsht/src/delegation_map_v.rs
ironkv,is_gt,Ordering,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Ordering,ironsht/src/delegation_map_v.rs
ironkv,is_key_valid,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,ironsht/src/cmessage_v.rs
ironkv,is_le,Ordering,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Ordering,ironsht/src/delegation_map_v.rs
ironkv,is_lt,Ordering,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Ordering,ironsht/src/delegation_map_v.rs
ironkv,is_marshallable,CSingleMessage,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,CSingleMessage,ironsht/src/cmessage_v.rs
ironkv,is_message_marshallable,CMessage,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,CMessage,ironsht/src/cmessage_v.rs
ironkv,is_ne,Ordering,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Ordering,ironsht/src/delegation_map_v.rs
ironkv,is_value_valid,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,ironsht/src/cmessage_v.rs
ironkv,keys,HashMap,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,HashMap,ironsht/src/endpoint_hashmap_t.rs
ironkv,keys_in_index_range_agree,StrictlyOrderedMap,1,no,raw_eval_private_not_public_api,priv,concrete_verified_with_assumes,N/A (not pub),raw_eval_private_not_public_api:1,StrictlyOrderedMap,ironsht/src/delegation_map_v.rs
ironkv,lemma_from_vec,CKeyHashMap,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,CKeyHashMap,ironsht/src/hashmap_t.rs
ironkv,lemma_to_vec,CKeyHashMap,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,CKeyHashMap,ironsht/src/hashmap_t.rs
ironkv,lemma_to_vec_view,CKeyHashMap,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,CKeyHashMap,ironsht/src/hashmap_t.rs
ironkv,len,CKeyHashMap,2,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1 | raw_eval_private_not_public_api:1,CKeyHashMap;StrictlyOrderedVec,ironsht/src/delegation_map_v.rs;ironsht/src/hashmap_t.rs
ironkv,lookup,CTombstoneTable,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,CTombstoneTable,ironsht/src/single_delivery_state_v.rs
ironkv,lt,KeyIterator,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,KeyIterator,ironsht/src/delegation_map_v.rs
ironkv,make_empty_event_results,,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,,ironsht/src/host_impl_v.rs
ironkv,make_send_only_event_results,,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,,ironsht/src/host_impl_v.rs
ironkv,maybe_ack_packet_impl,CSingleDelivery,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,CSingleDelivery,ironsht/src/single_delivery_model_v.rs
ironkv,new,KeyIterator,8,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:4 | raw_eval_private_not_public_api:2 | type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base:2,CAckState;CKeyHashMap;DelegationMap;HashMap;KeyIterator;NetClient;StrictlyOrderedMap;StrictlyOrderedVec,ironsht/src/delegation_map_v.rs;ironsht/src/endpoint_hashmap_t.rs;ironsht/src/hashmap_t.rs
ironkv,new_impl,CSingleDelivery,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,CSingleDelivery,ironsht/src/single_delivery_model_v.rs
ironkv,next_impl,HostState,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,HostState,ironsht/src/host_impl_t.rs
ironkv,parse_command_line_configuration,HostState,1,no,raw_eval_private_not_public_api,priv,concrete_verified_clean,N/A (not pub),raw_eval_private_not_public_api:1,HostState,ironsht/src/host_impl_v.rs
ironkv,parse_end_point,HostState,1,no,raw_eval_private_not_public_api,priv,concrete_verified_with_assumes,N/A (not pub),raw_eval_private_not_public_api:1,HostState,ironsht/src/host_impl_v.rs
ironkv,parse_end_points,HostState,1,no,raw_eval_private_not_public_api,priv,concrete_verified_with_assumes,N/A (not pub),raw_eval_private_not_public_api:1,HostState,ironsht/src/host_impl_v.rs
ironkv,process_received_packet_next_impl,HostState,1,no,raw_eval_private_not_public_api,priv,concrete_failed,N/A (not pub),raw_eval_private_not_public_api:1,HostState,ironsht/src/host_impl_v.rs
ironkv,put,CSendState,2,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1 | type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base:1,CSendState;HashMap,ironsht/src/endpoint_hashmap_t.rs;ironsht/src/single_delivery_state_v.rs
ironkv,range_consistent_impl,DelegationMap,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,DelegationMap,ironsht/src/delegation_map_v.rs
ironkv,real_init_impl,HostState,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,HostState,ironsht/src/host_impl_v.rs
